timestamp,srcIP,destIP,protocol,srcPort,destPort,packetSize,ttl,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,details
2025-02-10 16:13:54,192.168.1.131,99.86.47.11,6,33199,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:33199 > 99.86.47.11:https A
2025-02-10 16:13:54,192.168.1.131,99.86.47.11,6,33199,443,54,128,0,6,,FA,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:33199 > 99.86.47.11:https FA
2025-02-10 16:13:54,99.86.47.11,192.168.1.131,6,443,33199,54,244,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 99.86.47.11:https > 192.168.1.131:33199 A
2025-02-10 16:13:56,192.168.1.75,224.0.0.251,17,5353,5353,103,255,0,17,,??,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / UDP / mDNS Qry b'_37F83649._sub._googlecast._tcp.local.'
2025-02-10 16:13:56,192.168.1.131,35.220.128.127,6,31713,443,55,128,0,6,,A,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:31713 > 35.220.128.127:https A / Raw
2025-02-10 16:13:56,35.220.128.127,192.168.1.131,6,443,31713,66,55,0,6,,A,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 35.220.128.127:https > 192.168.1.131:31713 A
2025-02-10 16:13:58,150.109.28.54,192.168.1.131,6,443,7170,107,49,0,6,,PA,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 150.109.28.54:https > 192.168.1.131:7170 PA / Raw
2025-02-10 16:13:58,192.168.1.131,150.109.28.54,6,7170,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:7170 > 150.109.28.54:https A
2025-02-10 16:13:58,192.168.1.131,52.30.201.170,6,8646,443,295,128,0,6,,PA,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:8646 > 52.30.201.170:https PA / Raw
2025-02-10 16:13:58,52.30.201.170,192.168.1.131,6,443,8646,54,116,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 52.30.201.170:https > 192.168.1.131:8646 A
2025-02-10 16:13:58,52.30.201.170,192.168.1.131,6,443,8646,317,116,0,6,,PA,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 52.30.201.170:https > 192.168.1.131:8646 PA / Raw
2025-02-10 16:13:58,192.168.1.131,52.30.201.170,6,8646,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:8646 > 52.30.201.170:https A
2025-02-10 16:13:59,34.214.161.173,192.168.1.131,6,443,29220,93,245,0,6,,PA,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 34.214.161.173:https > 192.168.1.131:29220 PA / Raw
2025-02-10 16:13:59,34.214.161.173,192.168.1.131,6,443,29220,78,245,0,6,,PA,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 34.214.161.173:https > 192.168.1.131:29220 PA / Raw
2025-02-10 16:13:59,34.214.161.173,192.168.1.131,6,443,29220,54,245,0,6,,FA,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 34.214.161.173:https > 192.168.1.131:29220 FA
2025-02-10 16:13:59,192.168.1.131,34.214.161.173,6,29220,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:29220 > 34.214.161.173:https A
2025-02-10 16:13:59,192.168.1.131,34.214.161.173,6,29220,443,54,128,0,6,,FA,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:29220 > 34.214.161.173:https FA
2025-02-10 16:14:00,34.214.161.173,192.168.1.131,6,443,29220,54,245,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 34.214.161.173:https > 192.168.1.131:29220 A
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,66,128,0,6,,S,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https S
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,66,246,0,6,,SA,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 SA
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https A
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,571,128,0,6,,PA,571,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https PA / Raw
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,54,246,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 A
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,279,246,0,6,,PA,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 PA / Raw
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,1466,128,0,6,,A,1466,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https A / Raw
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,1466,128,0,6,,A,1466,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https A / Raw
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,459,128,0,6,,PA,459,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https PA / Raw
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,54,246,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 A
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,233,246,0,6,,PA,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 PA / Raw
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https A
2025-02-10 16:14:02,192.168.1.131,52.123.168.128,6,7214,443,112,128,0,6,,PA,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:7214 > 52.123.168.128:https PA / Raw
2025-02-10 16:14:02,52.123.168.128,192.168.1.131,6,443,7214,101,111,0,6,,PA,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 52.123.168.128:https > 192.168.1.131:7214 PA / Raw
2025-02-10 16:14:02,192.168.1.131,52.123.168.128,6,7214,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:7214 > 52.123.168.128:https A
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,580,246,0,6,,PA,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 PA / Raw
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,54,246,0,6,,FA,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 FA
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https A
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,78,128,0,6,,PA,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https PA / Raw
2025-02-10 16:14:02,192.168.1.131,18.164.217.106,6,36061,443,54,128,0,6,,FA,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:36061 > 18.164.217.106:https FA
2025-02-10 16:14:02,18.164.217.106,192.168.1.131,6,443,36061,54,246,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 18.164.217.106:https > 192.168.1.131:36061 A
2025-02-10 16:14:05,192.168.1.112,224.0.0.251,17,5353,5353,103,255,0,17,,??,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / UDP / mDNS Qry b'_233637DE._sub._googlecast._tcp.local.'
2025-02-10 16:14:06,192.168.1.131,35.223.238.178,6,34887,443,55,128,0,6,,A,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:34887 > 35.223.238.178:https A / Raw
2025-02-10 16:14:06,52.123.171.32,192.168.1.131,6,443,7187,54,62,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 52.123.171.32:https > 192.168.1.131:7187 A
2025-02-10 16:14:06,192.168.1.131,52.123.171.32,6,7187,443,54,128,0,6,,A,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captured Ether / IP / TCP 192.168.1.131:7187 > 52.123.171.32:https A
